id,name,sector,subsector,country,assetType,sourceType,longitude,latitude,srid,gas,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year,gadm_id
42104761,Kotoura Town,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.64909521526954,35.43794441150012,4326,co2e_100yr,304.47963,0.30888375637514803,t of CO2e_100yr per tonnes of N,985.7418000000002,tonnes of N,1.74998,1000 area [ha],563.2874661424703,2024,JPN.42_1
25311465,Hōki Town,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,133.43454518358197,35.31755065950017,4326,co2e_100yr,303.22383,0.0002711270444759643,t of CO2e_100yr per Kg of N,1118382.82524,Kg of N,0.89937,1000 ha,1243518.0462323625,2024,JPN.42_1
42104757,Hōki Town,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.43454518358197,35.31755065950017,4326,co2e_100yr,276.10674,0.30888021584259756,t of CO2e_100yr per tonnes of N,893.8958399999998,tonnes of N,0.89937,1000 area [ha],993.9133393375361,2024,JPN.42_1
1032619,Nanbu Town,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.34287217230525,35.31046485900009,4326,co2e_100yr,232.56840000000005,7.520094556328293e-05,t of CO2e_100yr per MJ,3092626.0069999998,MJ,107083.39199999998,m^2,28.880538328483286,2024,JPN.42_1
42104770,Yurihama Town,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.9130563553826,35.47151756350013,4326,co2e_100yr,226.45623,0.3088802771244801,t of CO2e_100yr per tonnes of N,733.1521199999999,tonnes of N,1.19043,1000 area [ha],615.8716766210528,2024,JPN.42_1
3642357,Tottori City,transportation,road-transportation,JPN,,gadm-aggregation,134.12043817364784,35.419057846500124,4326,co2e_100yr,509949.6136369862,0.0002377056598763494,t of CO2e_100yr per Vehicle*km ,2145298575.9878569,Vehicle*km ,6021.936689585543,km,356247.2816590681,2025,JPN.42_1
3642360,Yonago City,transportation,road-transportation,JPN,,gadm-aggregation,133.3985470638935,35.425125122500106,4326,co2e_100yr,330628.31235480704,0.00023734063873482884,t of CO2e_100yr per Vehicle*km ,1393053941.8670933,Vehicle*km ,2640.8120877676465,km,527509.6809499541,2025,JPN.42_1
3642353,Kurayoshi City,transportation,road-transportation,JPN,,gadm-aggregation,133.74876414842834,35.39340972950009,4326,co2e_100yr,152600.0090139159,0.00023735277594104368,t of CO2e_100yr per Vehicle*km ,642924896.9551567,Vehicle*km ,2486.214138510746,km,258595.94593902185,2025,JPN.42_1
1314619,Tottori City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.12043817364784,35.419057846500124,4326,co2e_100yr,118280.39460999999,4.824321452725815e-05,t of CO2e_100yr per MJ,2451751935.87421,MJ,125800865.08875,m^2,19.48915004793129,2025,JPN.42_1
3642363,Daisen Town,transportation,road-transportation,JPN,,gadm-aggregation,133.53980427326877,35.43917656000005,4326,co2e_100yr,102796.56237072783,0.0002353106939616448,t of CO2e_100yr per Vehicle*km ,436854613.9576788,Vehicle*km ,1812.6741070449225,km,241000.0850455423,2025,JPN.42_1
3642370,Kotoura Town,transportation,road-transportation,JPN,,gadm-aggregation,133.64909521526954,35.43794441150012,4326,co2e_100yr,89422.85131161776,0.00023520894282083208,t of CO2e_100yr per Vehicle*km ,380184742.29415107,Vehicle*km ,1442.1353017002946,km,263626.2643636202,2025,JPN.42_1
5030950,Nichinan Town,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,133.26449314394432,35.16092491150005,4326,co2e_100yr,84318.37083,1.0,t of CO2e_100yr per t CO2,84318.37083,t CO2,161.89987280089304,t CO2 / ha,520.8056644596381,2025,JPN.42_1
1314622,Yonago City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.3985470638935,35.425125122500106,4326,co2e_100yr,81928.297478,3.8166058574581424e-05,t of CO2e_100yr per MJ,2146627148.2527199,MJ,109342602.1442,m^2,19.632120565612368,2025,JPN.42_1
3642367,Hokuei Town,transportation,road-transportation,JPN,,gadm-aggregation,133.74687213221034,35.46121025050019,4326,co2e_100yr,80725.5572389953,0.0002372142933729138,t of CO2e_100yr per Vehicle*km ,340306463.37187755,Vehicle*km ,1191.0570465550973,km,285718.0219504585,2025,JPN.42_1
3642366,Hōki Town,transportation,road-transportation,JPN,,gadm-aggregation,133.43454518358197,35.31755065950017,4326,co2e_100yr,62069.889109004216,0.0002373342882125313,t of CO2e_100yr per Vehicle*km ,261529379.41028157,Vehicle*km ,1027.500320583003,km,254529.73023102316,2025,JPN.42_1
3642359,Yazu Town,transportation,road-transportation,JPN,,gadm-aggregation,134.31394238509807,35.371829987000126,4326,co2e_100yr,54232.46083844625,0.00023733184310268285,t of CO2e_100yr per Vehicle*km ,228508994.53463686,Vehicle*km ,989.1061612358374,km,231025.75182539213,2025,JPN.42_1
3642361,Yurihama Town,transportation,road-transportation,JPN,,gadm-aggregation,133.9130563553826,35.47151756350013,4326,co2e_100yr,49810.21407635025,0.0002353258748288819,t of CO2e_100yr per Vehicle*km ,211664841.83930022,Vehicle*km ,733.2497895082475,km,288666.76113368245,2025,JPN.42_1
21462911,Tottori City,agriculture,rice-cultivation,JPN,,gadm-aggregation,134.12043817364784,35.419057846500124,4326,co2e_100yr,49604.69129775695,12.683377992840708,t of CO2e_100yr per area [ha],3910.9999974578495,area [ha],3911.0,area [ha],0.9999999993499998,2025,JPN.42_1
3642356,Nichinan Town,transportation,road-transportation,JPN,,gadm-aggregation,133.26449314394432,35.16092491150005,4326,co2e_100yr,43404.89677013576,0.00023737212581110013,t of CO2e_100yr per Vehicle*km ,182855912.93342176,Vehicle*km ,1163.801888256814,km,157119.4502934775,2025,JPN.42_1
1314615,Kurayoshi City,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.74876414842834,35.39340972950009,4326,co2e_100yr,42100.81191999999,5.049430899996421e-05,t of CO2e_100yr per MJ,833773404.4450402,MJ,42574595.167600006,m^2,19.58382460626557,2025,JPN.42_1
3642355,Nanbu Town,transportation,road-transportation,JPN,,gadm-aggregation,133.34287217230525,35.31046485900009,4326,co2e_100yr,39620.03320615975,0.0002374019120186777,t of CO2e_100yr per Vehicle*km ,166890118.40411222,Vehicle*km ,799.285256349169,km,208799.19537913508,2025,JPN.42_1
3642368,Iwami Town,transportation,road-transportation,JPN,,gadm-aggregation,134.36951677472874,35.53951454200009,4326,co2e_100yr,34436.98533923605,0.00023825291647352483,t of CO2e_100yr per Vehicle*km ,144539617.1805635,Vehicle*km ,565.0775162129197,km,255787.23809301478,2025,JPN.42_1
5030947,Kurayoshi City,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,133.74876414842834,35.39340972950009,4326,co2e_100yr,33726.06177,1.0,t of CO2e_100yr per t CO2,33726.06177,t CO2,161.89987280089304,t CO2 / ha,208.31431913153403,2025,JPN.42_1
3642362,Chizu Town,transportation,road-transportation,JPN,,gadm-aggregation,134.25753013352085,35.238298416500015,4326,co2e_100yr,31637.28709582236,0.0002369182655091842,t of CO2e_100yr per Vehicle*km ,133536715.82825232,Vehicle*km ,583.1910698576368,km,228975.92698195818,2025,JPN.42_1
3642369,Kōfu Town,transportation,road-transportation,JPN,,gadm-aggregation,133.51563571670624,35.295085907000036,4326,co2e_100yr,28473.04650436804,0.0002368874628171282,t of CO2e_100yr per Vehicle*km ,120196510.89069493,Vehicle*km ,503.7612976760212,km,238598.14448865358,2025,JPN.42_1
3642354,Misasa Town,transportation,road-transportation,JPN,,gadm-aggregation,133.88155639807695,35.33646583600009,4326,co2e_100yr,28221.55276872773,0.00023714084027193894,t of CO2e_100yr per Vehicle*km ,119007559.96463934,Vehicle*km ,614.4201002579442,km,193690.8638156172,2025,JPN.42_1
21462914,Yonago City,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.3985470638935,35.425125122500106,4326,co2e_100yr,24388.78064704729,12.682673251638064,t of CO2e_100yr per area [ha],1922.99999875005,area [ha],1923.0,area [ha],0.9999999993500001,2025,JPN.42_1
3642365,Hino Town,transportation,road-transportation,JPN,,gadm-aggregation,133.43409959793067,35.21318435700009,4326,co2e_100yr,24145.562618306823,0.00023676440718830888,t of CO2e_100yr per Vehicle*km ,101981386.919795,Vehicle*km ,458.6321670332265,km,222359.86537858075,2025,JPN.42_1
21462907,Kurayoshi City,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.74876414842834,35.39340972950009,4326,co2e_100yr,23910.422986558224,12.684574536923076,t of CO2e_100yr per area [ha],1884.9999987747499,area [ha],1885.0,area [ha],0.99999999935,2025,JPN.42_1
5030940,Daisen Town,forestry-and-land-use,forest-land-clearing,JPN,,gadm-aggregation,133.53980427326877,35.43917656000005,4326,co2e_100yr,23501.915159999997,1.0,t of CO2e_100yr per t CO2,23501.915159999997,t CO2,161.89987280089304,t CO2 / ha,145.16327130721723,2025,JPN.42_1
21462899,Daisen Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.53980427326877,35.43917656000005,4326,co2e_100yr,23349.575212322776,12.683093551059208,t of CO2e_100yr per area [ha],1840.9999988033499,area [ha],1841.0,area [ha],0.99999999935,2025,JPN.42_1
1032621,Tottori City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.12043817364784,35.419057846500124,4326,co2e_100yr,18557.339372,4.343256218850404e-05,t of CO2e_100yr per MJ,427267893.87783,MJ,15529272.660000004,m^2,27.51370931739632,2025,JPN.42_1
1314614,Kotoura Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.64909521526954,35.43794441150012,4326,co2e_100yr,17616.349441999995,6.276554025103479e-05,t of CO2e_100yr per MJ,280669127.86127996,MJ,14321553.93905,m^2,19.597672784375085,2025,JPN.42_1
1314607,Daisen Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.53980427326877,35.43917656000005,4326,co2e_100yr,17120.200092,7.161674052089717e-05,t of CO2e_100yr per MJ,239053047.75779998,MJ,12181502.034000002,m^2,19.62426694922965,2025,JPN.42_1
21462906,Kotoura Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.64909521526954,35.43794441150012,4326,co2e_100yr,16718.636114932884,12.68485290273141,t of CO2e_100yr per area [ha],1317.9999991432999,area [ha],1318.0,area [ha],0.99999999935,2025,JPN.42_1
3642364,Hiezu Village,transportation,road-transportation,JPN,,gadm-aggregation,133.38011727591942,35.44416600000014,4326,co2e_100yr,16590.494970460575,0.00023724444341763343,t of CO2e_100yr per Vehicle*km ,69929962.24259502,Vehicle*km ,108.59029307607295,km,643979.8646975339,2025,JPN.42_1
21462913,Yazu Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,134.31394238509807,35.371829987000126,4326,co2e_100yr,15209.254818913985,12.68494981551293,t of CO2e_100yr per area [ha],1198.99999922065,area [ha],1199.0,area [ha],0.99999999935,2025,JPN.42_1
1314611,Hokuei Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.74687213221034,35.46121025050019,4326,co2e_100yr,14485.482178,5.853065799507501e-05,t of CO2e_100yr per MJ,247485380.72507,MJ,12629288.836050002,m^2,19.5961454312953,2025,JPN.42_1
21462903,Hokuei Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.74687213221034,35.46121025050019,4326,co2e_100yr,13994.299240103705,12.687487986582049,t of CO2e_100yr per area [ha],1102.9999992830499,area [ha],1103.0,area [ha],0.9999999993499998,2025,JPN.42_1
3642358,Wakasa Town,transportation,road-transportation,JPN,,gadm-aggregation,134.4352200938771,35.33299636850015,4326,co2e_100yr,13965.385707161791,0.00023675614208637654,t of CO2e_100yr per Vehicle*km ,58986371.31055613,Vehicle*km ,251.8721055236422,km,234191.75850348113,2025,JPN.42_1
3174455,Tottori Sand Dunes Conan Airport,transportation,domestic-aviation,JPN,domestic,point-source,134.167007,35.530102,4326,co2e_100yr,13355.244537146724,3.18484787,t of CO2e_100yr per t of fuel,4193.369693713729,t of fuel,3040.0,flights,1.3793979255637268,2025,JPN.42_1
1314612,Iwami Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.36951677472874,35.53951454200009,4326,co2e_100yr,12482.287610000001,9.8832329518614e-05,t of CO2e_100yr per MJ,126297616.08168,MJ,6482276.78685,m^2,19.483527198019125,2025,JPN.42_1
1314623,Yurihama Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.9130563553826,35.47151756350013,4326,co2e_100yr,12239.043126000002,5.993477292602124e-05,t of CO2e_100yr per MJ,204206048.15016004,MJ,10422533.2502,m^2,19.592746144152766,2025,JPN.42_1
1314621,Yazu Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.31394238509807,35.371829987000126,4326,co2e_100yr,11959.532616,6.821202467255849e-05,t of CO2e_100yr per MJ,175328802.70612004,MJ,9008436.422,m^2,19.462734096445406,2025,JPN.42_1
21462910,Nichinan Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.26449314394432,35.16092491150005,4326,co2e_100yr,11425.540498873399,12.680955056936739,t of CO2e_100yr per area [ha],900.9999994143499,area [ha],901.0,area [ha],0.9999999993499998,2025,JPN.42_1
1314610,Hōki Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.43454518358197,35.31755065950017,4326,co2e_100yr,10048.533004,6.529038501806278e-05,t of CO2e_100yr per MJ,153905249.62014,MJ,7877902.30135,m^2,19.536323723355384,2025,JPN.42_1
21462902,Hōki Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.43454518358197,35.31755065950017,4326,co2e_100yr,9490.077090131448,12.687268845320855,t of CO2e_100yr per area [ha],747.9999995137999,area [ha],748.0,area [ha],0.99999999935,2025,JPN.42_1
1314617,Nanbu Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.34287217230525,35.31046485900009,4326,co2e_100yr,9189.839378,7.549371055984835e-05,t of CO2e_100yr per MJ,121729867.4267,MJ,6264280.108850001,m^2,19.43237934949994,2025,JPN.42_1
21462909,Nanbu Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.34287217230525,35.31046485900009,4326,co2e_100yr,8078.66152214887,12.682357185871274,t of CO2e_100yr per area [ha],636.9999995859499,area [ha],637.0,area [ha],0.9999999993499998,2025,JPN.42_1
21462904,Iwami Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,134.36951677472874,35.53951454200009,4326,co2e_100yr,8004.171187097289,12.68489887844691,t of CO2e_100yr per area [ha],630.99999958985,area [ha],631.0,area [ha],0.99999999935,2025,JPN.42_1
3870742,Unknown name,waste,domestic-wastewater-treatment-and-discharge,JPN,centralized WWTP with advanced treatment,point-source,133.368,35.457,4326,co2e_100yr,7351.171865959237,0.046955674994562546,t of CO2e_100yr per population served or population equivalent,156555.55727418466,population served or population equivalent,156555.55727418466,population served or population equivalent,1.0,2025,JPN.42_1
21462915,Yurihama Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.9130563553826,35.47151756350013,4326,co2e_100yr,6911.566750807481,12.68177386293578,t of CO2e_100yr per area [ha],544.99999964575,area [ha],545.0,area [ha],0.99999999935,2025,JPN.42_1
1314606,Chizu Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.25753013352085,35.238298416500015,4326,co2e_100yr,6757.297253999999,9.07271555812593e-05,t of CO2e_100yr per MJ,74479324.41735001,MJ,3838937.2879999997,m^2,19.401026594042662,2025,JPN.42_1
1314618,Nichinan Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.26449314394432,35.16092491150005,4326,co2e_100yr,6177.528678000001,8.652529087055283e-05,t of CO2e_100yr per MJ,71395641.85045,MJ,3679991.4985,m^2,19.401034453354455,2025,JPN.42_1
1032624,Yonago City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.3985470638935,35.425125122500106,4326,co2e_100yr,4634.358858,3.452312806211547e-05,t of CO2e_100yr per MJ,134239251.13801,MJ,4843201.185,m^2,27.717050357884318,2025,JPN.42_1
1314609,Hino Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.43409959793067,35.21318435700009,4326,co2e_100yr,4428.21054,8.773219737427114e-05,t of CO2e_100yr per MJ,50474177.92476999,MJ,2599458.18655,m^2,19.417191700151676,2025,JPN.42_1
3870745,Unknown name,waste,domestic-wastewater-treatment-and-discharge,JPN,centralized WWTP with advanced treatment,point-source,134.215,35.464,4326,co2e_100yr,3943.0085564644346,0.04695567499456256,t of CO2e_100yr per population served or population equivalent,83972.9927622387,population served or population equivalent,83972.9927622387,population served or population equivalent,1.0,2025,JPN.42_1
1314616,Misasa Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.88155639807695,35.33646583600009,4326,co2e_100yr,3756.0754239999997,7.807760640298011e-05,t of CO2e_100yr per MJ,48106948.932500005,MJ,2460474.4689499997,m^2,19.55189925341087,2025,JPN.42_1
3870746,Unknown name,waste,domestic-wastewater-treatment-and-discharge,JPN,centralized WWTP with advanced treatment,point-source,134.194,35.481,4326,co2e_100yr,3607.3476949717683,0.04695567499456254,t of CO2e_100yr per population served or population equivalent,76824.53069601275,population served or population equivalent,76824.53069601275,population served or population equivalent,1.0,2025,JPN.42_1
21462905,Kōfu Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.51563571670624,35.295085907000036,4326,co2e_100yr,3507.5660530200826,12.662693340433215,t of CO2e_100yr per area [ha],276.99999981995,area [ha],277.0,area [ha],0.9999999993500001,2025,JPN.42_1
21462908,Misasa Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.88155639807695,35.33646583600009,4326,co2e_100yr,3299.529241455306,12.690497090769233,t of CO2e_100yr per area [ha],259.99999983099997,area [ha],260.0,area [ha],0.9999999993499998,2025,JPN.42_1
1932301,Tottori Harbor,transportation,domestic-shipping,JPN,,point-source,134.189233,35.540271,4326,co2e_100yr,3182.0764831930587,0.1107275735212824,t of CO2e_100yr per Nautical miles (nmi),28737.886887600293,Nautical miles (nmi),366.0,voyages and stays,78.51881663278769,2025,JPN.42_1
1314620,Wakasa Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.4352200938771,35.33299636850015,4326,co2e_100yr,3181.400580000001,8.436703866099822e-05,t of CO2e_100yr per MJ,37709046.45336,MJ,1946407.2243499998,m^2,19.373667535555356,2025,JPN.42_1
1032617,Kurayoshi City,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.74876414842834,35.39340972950009,4326,co2e_100yr,2930.856288,5.0786916047998223e-05,t of CO2e_100yr per MJ,57708884.80864,MJ,2085956.2400000005,m^2,27.66543405946042,2025,JPN.42_1
1314613,Kōfu Town,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.51563571670624,35.295085907000036,4326,co2e_100yr,2896.75406,8.585394471307938e-05,t of CO2e_100yr per MJ,33740488.799679995,MJ,1738078.7355000002,m^2,19.412520336700243,2025,JPN.42_1
21462898,Chizu Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,134.25753013352085,35.238298416500015,4326,co2e_100yr,2854.637300644486,12.687276900000002,t of CO2e_100yr per area [ha],224.99999985374998,area [ha],225.0,area [ha],0.99999999935,2025,JPN.42_1
1314608,Hiezu Village,buildings,residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.38011727591942,35.44416600000014,4326,co2e_100yr,2600.250816,3.3748124138532315e-05,t of CO2e_100yr per MJ,77048751.07506001,MJ,3927105.223699999,m^2,19.619731758159265,2025,JPN.42_1
1032610,Hiezu Village,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.38011727591942,35.44416600000014,4326,co2e_100yr,2536.540556,3.374640063027704e-05,t of CO2e_100yr per MJ,75164773.38694999,MJ,2713592.5299999993,m^2,27.699358896359435,2025,JPN.42_1
21462901,Hino Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.43409959793067,35.21318435700009,4326,co2e_100yr,2339.038216449625,12.712164228097825,t of CO2e_100yr per area [ha],183.9999998804,area [ha],184.0,area [ha],0.99999999935,2025,JPN.42_1
21462912,Wakasa Town,agriculture,rice-cultivation,JPN,,gadm-aggregation,134.4352200938771,35.33299636850015,4326,co2e_100yr,1607.2650620452778,12.655630418031496,t of CO2e_100yr per area [ha],126.99999991745,area [ha],127.0,area [ha],0.99999999935,2025,JPN.42_1
25311474,Tottori City,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,134.12043817364784,35.419057846500124,4326,co2e_100yr,1418.15037,0.0002711172530870195,t of CO2e_100yr per Kg of N,5230764.01023,Kg of N,4.70626,1000 ha,1111448.1584591586,2025,JPN.42_1
21462900,Hiezu Village,agriculture,rice-cultivation,JPN,,gadm-aggregation,133.38011727591942,35.44416600000014,4326,co2e_100yr,1327.5177355271137,12.643026060857144,t of CO2e_100yr per area [ha],104.99999993175001,area [ha],105.0,area [ha],0.9999999993500001,2025,JPN.42_1
25311470,Kurayoshi City,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,133.74876414842834,35.39340972950009,4326,co2e_100yr,1286.54253,0.0002711165161488206,t of CO2e_100yr per Kg of N,4745349.152,Kg of N,4.18355,1000 ha,1134287.6628700504,2025,JPN.42_1
1032608,Chizu Town,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.25753013352085,35.238298416500015,4326,co2e_100yr,1201.472006,9.044002624166141e-05,t of CO2e_100yr per MJ,13284737.476629999,MJ,484489.55,m^2,27.420070209212973,2025,JPN.42_1
1032625,Yurihama Town,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.9130563553826,35.47151756350013,4326,co2e_100yr,805.467022,5.1343169618068464e-05,t of CO2e_100yr per MJ,15687909.95943,MJ,565836.385,m^2,27.72516998784021,2025,JPN.42_1
3870751,Unknown name,waste,domestic-wastewater-treatment-and-discharge,JPN,centralized WWTP with advanced treatment,point-source,133.489,35.503,4326,co2e_100yr,794.0070868095479,0.04695567499456255,t of CO2e_100yr per population served or population equivalent,16909.71510688524,population served or population equivalent,16909.71510688524,population served or population equivalent,1.0,2025,JPN.42_1
42104766,Tottori City,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,134.12043817364784,35.419057846500124,4326,co2e_100yr,762.7592699999999,0.30886842117347285,t of CO2e_100yr per tonnes of N,2469.5281800000002,tonnes of N,4.70626,1000 area [ha],524.7326284565664,2025,JPN.42_1
1032623,Yazu Town,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.31394238509807,35.371829987000126,4326,co2e_100yr,612.091454,5.3259421844275616e-05,t of CO2e_100yr per MJ,11492641.72994,MJ,418154.54,m^2,27.484196942929284,2025,JPN.42_1
25311466,Hokuei Town,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,133.74687213221034,35.46121025050019,4326,co2e_100yr,601.9322399999999,0.0002711166973520595,t of CO2e_100yr per Kg of N,2220196.12174,Kg of N,1.92934,1000 ha,1150754.2070034312,2025,JPN.42_1
42104762,Kurayoshi City,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.74876414842834,35.39340972950009,4326,co2e_100yr,591.79029,0.30886551204497403,t of CO2e_100yr per tonnes of N,1916.0128499999998,tonnes of N,4.18355,1000 area [ha],457.9873193818646,2025,JPN.42_1
1032609,Daisen Town,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.53980427326877,35.43917656000005,4326,co2e_100yr,567.34224,6.985306066150185e-05,t of CO2e_100yr per MJ,8121938.17461,MJ,292999.595,m^2,27.71996382660529,2025,JPN.42_1
25311472,Nanbu Town,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,133.34287217230525,35.31046485900009,4326,co2e_100yr,553.85148,0.0002711157590440626,t of CO2e_100yr per Kg of N,2042859.78046,Kg of N,1.79737,1000 ha,1136582.7739753085,2025,JPN.42_1
25311469,Kotoura Town,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,133.64909521526954,35.43794441150012,4326,co2e_100yr,544.2964799999999,0.0002711175547538681,t of CO2e_100yr per Kg of N,2007603.23504,Kg of N,1.74998,1000 ha,1147214.9596223957,2025,JPN.42_1
25311463,Daisen Town,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,133.53980427326877,35.43917656000005,4326,co2e_100yr,543.8924400000001,0.00027111809268955453,t of CO2e_100yr per Kg of N,2006108.9785800003,Kg of N,1.7928,1000 ha,1118980.911746988,2025,JPN.42_1
38476290,"Kanko Gakuseifuku Co.,Ltd. Yonago Factory",manufacturing,textiles-leather-apparel,JPN,Final Product Assembly,point-source,133.3571466,35.4291643,4326,co2e_100yr,522.1915584144888,2.61882884061388e-05,t of CO2e_100yr per USD,19939888.789833315,USD,19939888.789833315,USD,1.0,2025,JPN.42_1
38476287,"Kanko Apprel Co.,Ltd. Houki Factory",manufacturing,textiles-leather-apparel,JPN,Final Product Assembly,point-source,133.4126877,35.3847697,4326,co2e_100yr,522.1915584144888,2.61882884061388e-05,t of CO2e_100yr per USD,19939888.789833315,USD,19939888.789833315,USD,1.0,2025,JPN.42_1
1032612,Hōki Town,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.43454518358197,35.31755065950017,4326,co2e_100yr,516.220128,6.235789502448703e-05,t of CO2e_100yr per MJ,8278344.350739999,MJ,300253.02999999997,m^2,27.57122667751263,2025,JPN.42_1
25311477,Yonago City,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,133.3985470638935,35.425125122500106,4326,co2e_100yr,502.84689000000003,0.0002711184313085007,t of CO2e_100yr per Kg of N,1854713.0402499998,Kg of N,1.6292,1000 ha,1138419.4943837465,2025,JPN.42_1
1032613,Hokuei Town,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.74687213221034,35.46121025050019,4326,co2e_100yr,493.82297200000005,5.521870588031533e-05,t of CO2e_100yr per MJ,8943037.7646,MJ,323167.73500000004,m^2,27.673052709299704,2025,JPN.42_1
1032616,Kotoura Town,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,133.64909521526954,35.43794441150012,4326,co2e_100yr,483.34339400000005,6.218685557656382e-05,t of CO2e_100yr per MJ,7772436.626979999,MJ,280684.955,m^2,27.690962727161484,2025,JPN.42_1
1032614,Iwami Town,buildings,non-residential-onsite-fuel-usage,JPN,,gadm-aggregation,134.36951677472874,35.53951454200009,4326,co2e_100yr,404.73157000000003,0.00010436912282819795,t of CO2e_100yr per MJ,3877886.09344,MJ,140885.575,m^2,27.525075533389415,2025,JPN.42_1
3870708,Unknown name,waste,domestic-wastewater-treatment-and-discharge,JPN,centralized WWTP with advanced treatment,point-source,133.323,35.174,4326,co2e_100yr,365.0942418744839,0.046955674994562525,t of CO2e_100yr per population served or population equivalent,7775.29535922467,population served or population equivalent,7775.29535922467,population served or population equivalent,1.0,2025,JPN.42_1
25311478,Yurihama Town,agriculture,synthetic-fertilizer-application,JPN,,gadm-aggregation,133.9130563553826,35.47151756350013,4326,co2e_100yr,362.09901,0.00027111761662107454,t of CO2e_100yr per Kg of N,1335579.0542600001,Kg of N,1.19043,1000 ha,1121929.9364599346,2025,JPN.42_1
42104764,Nanbu Town,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.34287217230525,35.31046485900009,4326,co2e_100yr,330.49379999999996,0.3088652657614916,t of CO2e_100yr per tonnes of N,1070.02579,tonnes of N,1.79737,1000 area [ha],595.3286134741317,2025,JPN.42_1
42104763,Misasa Town,agriculture,manure-applied-to-soils,JPN,,gadm-aggregation,133.88155639807695,35.33646583600009,4326,co2e_100yr,314.11926,0.30886753586881677,t of CO2e_100yr per tonnes of N,1017.00316,tonnes of N,0.78319,1000 area [ha],1298.53951148508,2025,JPN.42_1
